time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-8.70085790402,-2.84929300355,22.5783325842,5.90199617163,0.305193652437,0.0,-6.93568359435,-3.6800647549,4.29901990247,-0.333236286614,0.0461704964465,0.0,463.3215434821618,464.5564767689277,465.12158062167714,465.9059475477753
3.960000000000003,-9.12188403576,-3.07475253046,22.8297435684,5.88199139656,0.308128609617,0.0,-7.09908783235,-3.83644887608,4.0808908719,-0.334855492331,0.0403650497148,0.0,402.00707065846814,401.48184522148136,403.4877112972705,403.21466077431177
4.020000000000002,-9.55385342656,-3.31109570875,23.0709189181,5.86391416314,0.312090871885,0.0,-7.30034018456,-4.0427250144,3.95701613027,-0.320464960183,0.052813384382,0.0,438.9704539863107,440.0036951129869,439.57183252005854,440.6503490798419
4.080000000000001,-9.99841141108,-3.56054317938,23.3055858913,5.85054642806,0.317123061313,0.0,-7.51872698214,-4.27285619059,3.8637485618,-0.348212687657,0.0666146217884,0.0,453.08819659803754,454.1989322809811,455.45543002537016,453.120921596031
4.14,-10.456588075,-3.8244354535,23.535374485,5.82964650168,0.337991582874,0.0,-7.75508289569,-4.52423315204,3.79282214079,-0.350180592058,0.110425649633,0.0,464.2548211928268,467.6858062532405,467.23041667655446,466.95810953073124
4.199999999999998,-10.9294815354,-4.10393156263,23.7610946005,5.81088072844,0.345567195813,0.0,-8.00848210802,-4.79309111755,3.72868545281,-0.334925402522,0.0984801811894,0.0,476.3812453372824,475.4758129445837,474.94825506719246,476.0033361316094
4.259999999999997,-11.4170028592,-4.39887880929,23.9808382891,5.79090169108,0.351575768288,0.0,-8.24265060369,-5.03935572142,3.59407801413,-0.332200381926,0.0936172082784,0.0,456.3591202554891,455.97842138950995,456.3070831559033,456.41336398079676
4.319999999999996,-11.917893237,-4.70778254411,24.1902640161,5.77191520047,0.357742952586,0.0,-8.45423325609,-5.25826137571,3.38527242639,-0.322683104287,0.0842032586234,0.0,433.7675391002973,432.98307047353785,432.33149924717435,433.0188225287145
4.379999999999995,-12.4313906465,-5.02972778588,24.3864044605,5.75372878305,0.363102142653,0.0,-8.66288704631,-5.47403308887,3.15138979094,-0.335818212978,0.0768156192617,0.0,428.0197272938993,427.3960083789208,426.92596866045784,425.68856544021264
4.439999999999993,-12.9602635794,-5.36844706355,24.5744447881,5.73381358522,0.368113339553,0.0,-8.96622100914,-5.81710046549,3.11320845808,-0.342453110204,0.0685644822405,0.0,504.76096626390785,504.16855426726994,504.54256203276896,503.96061820584583
4.499999999999992,-13.5060385536,-5.72608049103,24.7566516973,5.71512332062,0.373009393558,0.0,-9.22650253805,-6.10452447252,2.95790937111,-0.358631326374,0.0771263874791,0.0,469.46648889943486,470.13420140476336,470.75410785652724,469.38267737444147
4.559999999999991,-14.0673134774,-6.1008375498,24.928693131,5.69595215761,0.37768928494,0.0,-9.48288777088,-6.38786946439,2.77440508954,-0.376657941629,0.0787040611521,0.0,466.0375615560761,466.16538696999567,465.7461380398414,464.20255626791123
4.6199999999999894,-14.6451053379,-6.49422430971,25.0915032454,5.67419642708,0.382503434654,0.0,-9.77678477676,-6.72535919942,2.64918561575,-0.367726667605,0.0810348479768,0.0,493.7997341767419,493.9760697217998,494.3718912943633,494.9010397518556
4.679999999999988,-15.2395860914,-6.90658095778,25.2442051544,5.65238798053,0.38988223353,0.0,-10.0394199594,-7.02012060871,2.4379189023,-0.363266664122,0.0624146900557,0.0,470.8727735064346,469.4336227065452,469.88003325551534,470.0953543414959
4.739999999999987,-15.8488157106,-7.33517564547,25.381608737,5.63282352229,0.394922253594,0.0,-10.2685777148,-7.26683428465,2.140225823,-0.348060935151,0.0737385711742,0.0,441.53589773355026,442.4728258365326,441.61892156057587,442.73910264001927
4.799999999999986,-16.4705091932,-7.77666929696,25.4981804701,5.63192247152,0.399937044262,0.0,-10.4555233049,-7.45033986314,1.74525543216,-0.398246547919,0.0810409386803,0.0,403.04993757626363,403.7149227071044,404.6848886274173,399.9859802855542
4.859999999999984,-17.1043370484,-8.23037112243,25.5923279617,5.61173219348,0.406333814236,0.0,-10.6725000183,-7.67350543852,1.39113224386,-0.420567718835,0.0662184729546,0.0,424.62438902803575,423.3552188149468,425.3389861496621,423.24215550737495
4.919999999999983,-17.7532174091,-8.70038944467,25.6683761835,5.58844257316,0.410387440656,0.0,-10.9567113898,-7.99385552687,1.14046132909,-0.406448134031,0.0616859595132,0.0,476.13310129442857,475.78884253458426,474.35105802911454,475.26698186474766
4.979999999999982,-18.4182162301,-9.18829440721,25.7271076695,5.56459506452,0.4183272503,0.0,-11.2099578164,-8.26962096516,0.814226476289,-0.415785582381,0.0830704749772,0.0,452.0380421908659,453.76229308125227,452.72739178482084,451.80382811987124
5.0399999999999805,-19.0997848043,-9.69477357051,25.7679558822,5.53963609821,0.423303161419,0.0,-11.5086167858,-8.61268380217,0.543437368511,-0.417153360232,0.0825356555385,0.0,485.1627717417276,485.1275539219219,487.31104862233997,487.04518353708767
